"","gamma","beta","sigma2","cand.ratio","cand.like","cand.prior"
"44",0.329097330952185,0.896014283182909,0.000114646363124249,-4.9254235123725,6.61308935942535e+67,0.250028663233817
"45",0.328613289672562,0.895948009716394,0.000114646363124249,-3.08169966466215,3.91846920077427e+68,0.250028663233817
"46",0.328610379044318,0.896417578757407,0.000114646363124249,-5.9036867455597,2.77644796611778e+67,0.250028663233817
"47",0.327581150493881,0.895313346539461,0.000114646363124249,-3.72424010264371,1.24550530234676e+68,0.250028663233817
"48",0.327493843179856,0.894551026278588,9.73595582378652e-05,0.396667715589814,5.12563772954975e+69,0.250028663233817
"49",0.327493843179856,0.894551026278588,9.73595582378652e-05,-6.39034458588205,8.59931829609907e+66,0.250024341074458
"50",0.327493843179856,0.894551026278588,8.74884266543197e-05,-0.0880724456199289,4.69359960044609e+69,0.250024341074458
"51",0.328265386464134,0.895529859654224,8.74884266543197e-05,-5.46958635237229,4.66272734931742e+67,0.25002187306347
"52",0.328265386464134,0.895529859654224,8.74884266543197e-05,-0.925607514077257,4.38596292679032e+69,0.25002187306347
"53",0.328512342033961,0.895314355483054,8.74884266543197e-05,-16.7689012590014,4.95590850270585e+62,0.25002187306347
"54",0.328512342033961,0.895314355483054,0.000109508453769928,-0.279035858770072,7.1875491973286e+69,0.25002187306347
"55",0.32827217534293,0.895295454627849,0.000109508453769928,-75.5376725396121,1.10765301818387e+37,0.25002737861251
"56",0.329021664343103,0.894977783658394,0.000109508453769928,-8.52110744194295,9.67074139082481e+65,0.25002737861251
"57",0.329358997935839,0.894747634587439,0.000123836220574839,-0.528594596460948,1.8852371935378e+69,0.25002737861251
"58",0.330190553459977,0.895891358150958,8.64805113729595e-05,0.907272655930228,1.01365660690516e+70,0.250030960972149
"59",0.329056416981567,0.895999193851814,8.64805113729595e-05,-5.43145674146436,7.1657448837988e+67,0.25002162106273
"60",0.329056416981567,0.895999193851814,0.000131537016388971,-1.48612170785279,3.70423538989126e+69,0.25002162106273
"61",0.329056416981567,0.895999193851814,0.000131537016388971,-2.57077050043588,2.83274555180968e+68,0.25003288641694
"62",0.329686222612091,0.89605532097054,0.000131537016388971,-5.27883524519862,1.82894039039217e+67,0.25003288641694
"63",0.329833839614398,0.896414038383561,0.000132997151273834,-0.0882738713768561,4.0317872686402e+69,0.25003288641694
"64",0.329833839614398,0.896414038383561,0.000132997151273834,-10.8150798625957,8.10153792437674e+64,0.250033251498947
"65",0.329644046526979,0.896886415672008,7.98759318899769e-05,1.65945974832536,2.69213374686579e+70,0.250033251498947
"66",0.329510884603665,0.897679912215682,7.98759318899769e-05,-19.6656081002391,1.00547545922771e+62,0.250019969780514
"67",0.329510884603665,0.897679912215682,7.98759318899769e-05,-5.29007511300017,1.76029771795071e+68,0.250019969780514
"68",0.329299248402459,0.897358882321897,0.000120057553478514,-0.929315223360334,1.16961754658889e+70,0.250019969780514
"69",0.328973826125414,0.896932542038444,0.000120057553478514,-4.38159023921176,1.22595666441945e+68,0.250030016190169
"70",0.329962775321137,0.897226376229155,0.000120057553478514,-8.32589116354515,3.11253747380185e+66,0.250030016190169
"71",0.330177070628304,0.897333542410839,8.33163777709594e-05,1.0815012947223,3.98971329375516e+70,0.250030016190169
"72",0.329627690071348,0.897404416306311,7.8617034151716e-05,-0.125051509131737,3.30473427672566e+70,0.250020829962169
"73",0.330123052506308,0.897091637223357,7.8617034151716e-05,-16.2311946088193,2.66428423261795e+63,0.250019655031138
"74",0.330123052506308,0.897091637223357,7.8617034151716e-05,-5.93068070376538,7.92568676450226e+67,0.250019655031138
"75",0.329912830421622,0.896398015299475,7.8617034151716e-05,-5.43473869290418,7.19709744560439e+67,0.250019655031138
"76",0.330252291899812,0.896467165304584,7.35310600046118e-05,-0.31256835163569,1.15061608481257e+70,0.250019655031138
"77",0.329382777033628,0.896613743488438,7.35310600046118e-05,-3.27038705524208,5.92368619036989e+68,0.25001838344087
"78",0.328650462388615,0.89628167912131,7.35310600046118e-05,-0.617122504539992,5.71399396068553e+69,0.25001838344087
"79",0.329009722383733,0.896937323892565,7.35310600046118e-05,-6.37781999894295,2.80049231149546e+67,0.25001838344087
"80",0.329353133745624,0.896849707364878,7.1861142219087e-05,-0.128114368444244,1.58726057885502e+70,0.25001838344087
"81",0.329353133745624,0.896849707364878,7.1861142219087e-05,-6.86154258978158,1.66233623438004e+67,0.250017965931073
"82",0.330356030513172,0.896617721465749,0.000107487293254892,0.290959433246201,1.54465697748001e+70,0.250017965931073
"83",0.329711406155604,0.896477006039154,0.000107487293254892,-3.18269890118228,6.59397673351995e+68,0.250026873267555
"84",0.329609455936089,0.895364620445146,0.000107487293254892,-0.924467445515944,2.43335193193944e+69,0.250026873267555
"85",0.329609455936089,0.895364620445146,0.000107487293254892,-2.51631665267607,4.9530601047603e+68,0.250026873267555
"86",0.329708946738668,0.89543428982683,0.000107487293254892,-3.41091024105066,2.08663092200616e+68,0.250026873267555
"87",0.329729109697657,0.895774327164905,0.000105712496705728,0.0562741915748859,9.42941928087565e+69,0.250026873267555
"88",0.329654007246443,0.895979057425601,0.000105712496705728,-3.65797742989201,3.00996258763357e+68,0.250026429521117
"89",0.329961508063548,0.895483860576438,0.000105712496705728,-6.06494904960576,1.43218668923962e+67,0.250026429521117
"90",0.329419922187687,0.896188711376148,0.000105712496705728,-24.3141410553831,3.95369873171509e+59,0.250026429521117
"91",0.32965555142483,0.897493990964592,0.000105712496705728,-2.51660817899895,2.16207780566796e+69,0.250026429521117
"92",0.33022819950609,0.897266045235807,6.86449765606226e-05,-0.421588339803293,1.73234305069063e+70,0.250026429521117
"93",0.33039497015854,0.897664521146654,6.86449765606226e-05,-3156.58375744564,0,0.25001716183317
"94",0.331140712704531,0.898321703208545,0.000124353298076777,-0.851486996011772,1.53256442421811e+70,0.25001716183317
"95",0.331140712704531,0.898321703208545,0.000124353298076777,-3.62134606720383,4.0988679959894e+68,0.250031090257567
"96",0.331140712704531,0.898321703208545,0.000124353298076777,-7.63500524663732,7.4054916778414e+66,0.250031090257567
"97",0.332233719002192,0.899194552675628,0.000124353298076777,-7.09726634608239,1.6045124813223e+67,0.250031090257567
"98",0.332247261279965,0.899418252728463,0.000103519693056051,1.17375457503613,6.75151263174462e+70,0.250031090257567
"99",0.331792514032564,0.899738932247994,0.000103519693056051,-3.71700234310617,1.69299059931907e+69,0.250025881262851
"100",0.333003955532453,0.899344005218271,0.000103519693056051,-0.9472608495918,2.08965407567498e+70,0.250025881262851
"101",0.333003955532453,0.899344005218271,0.000103519693056051,-45.8071894099739,6.88105399903194e+50,0.250025881262851
"102",0.33236766779168,0.899809427099428,0.000103519693056051,-185.438719674781,2.20234822159254e-10,0.250025881262851
"103",0.333282785662318,0.899541499235758,0.000103519693056051,-23.9403216184778,2.18375051072864e+60,0.250025881262851
"104",0.333282785662318,0.899541499235758,0.000103519693056051,-1.47426726022945,1.24763186273769e+70,0.250025881262851
"105",0.333263579302981,0.899920779621004,9.99114243792781e-05,0.152538393332151,8.028088111275e+70,0.250025881262851
"106",0.333897241269857,0.900011770494155,9.99114243792781e-05,-0.543999585977588,3.73212023838577e+70,0.250024979103923
"107",0.333200555105981,0.900247661915908,9.99114243792781e-05,-3.73987067947633,2.24302294764672e+69,0.250024979103923
"108",0.333083787421742,0.899973968544564,8.04814682019336e-05,0.337911374000186,1.21365688411903e+71,0.250024979103923
"109",0.333368931554275,0.900500833694065,8.04814682019336e-05,-1.16529237464252,4.53515625236145e+70,0.250020121176731
"110",0.332883463950638,0.90055363213808,8.04814682019336e-05,-4.44946571539325,1.75851665632189e+69,0.250020121176731
"111",0.332424623149723,0.900234797681546,8.04814682019336e-05,-5.34298405940402,6.49532980356687e+68,0.250020121176731
"112",0.332369616843847,0.900044282294604,8.04814682019336e-05,-12.8619331960311,3.40782172955319e+65,0.250020121176731
"113",0.331942887541168,0.900271709812046,8.04814682019336e-05,-3.92064314851649,2.2955031298737e+69,0.250020121176731
"114",0.331881044350761,0.900312148867819,8.04814682019336e-05,-16.1128002905649,1.12057802136194e+64,0.250020121176731
"115",0.331056813204637,0.899588696749495,8.04814682019336e-05,-16.8460927581273,3.90895904419525e+63,0.250020121176731
"116",0.331417751475535,0.900280093137621,8.1381883100024e-05,0.0143049338585399,8.51019314655431e+70,0.250020121176731
"117",0.331778101898775,0.900257516678024,8.1381883100024e-05,-2.32739212982241,1.05381822220224e+70,0.250020346298674
"118",0.332054076871206,0.900175841410133,8.26320118358624e-05,0.00869627630663672,1.24772434249895e+71,0.250020346298674
"119",0.331288058259007,0.900065290460275,8.26320118358624e-05,-6.39314977911701,1.42589366301883e+68,0.250020658856489
"120",0.331050379674772,0.900327492959307,8.26320118358624e-05,-11.0144777369988,1.02012725736619e+66,0.250020658856489
"121",0.331958902404919,0.900899587469282,8.26320118358624e-05,-14.1059966241519,7.30297158943174e+64,0.250020658856489
"122",0.33179576032974,0.900481752740017,8.26320118358624e-05,-1847.39896511995,0,0.250020658856489
"123",0.33179576032974,0.900481752740017,8.26320118358624e-05,-0.815426794025825,4.58612148676358e+70,0.250020658856489
"124",0.331494939041154,0.90043360646439,8.26320118358624e-05,-1.909356670243,1.26979751379195e+70,0.250020658856489
"125",0.330952971225376,0.90052850398691,9.8179417477971e-05,-0.143607990424954,4.24746965761869e+70,0.250020658856489
"126",0.330952971225376,0.90052850398691,9.8179417477971e-05,-15498.4328269108,0,0.250024546059309
"127",0.331221641212469,0.900626986662509,9.8179417477971e-05,-12.9022136856369,1.26290464945431e+65,0.250024546059309
"128",0.331611696042151,0.899591568913147,9.8179417477971e-05,-1.55587629603457,1.73378123211502e+70,0.250024546059309
"129",0.331948995803029,0.89829079812226,9.8179417477971e-05,-15.38639609854,9.78264737899898e+63,0.250024546059309
"130",0.331302871381807,0.89946449863603,9.32229032319002e-05,0.147661924276321,8.64365584420144e+70,0.250024546059309
"131",0.330841806587829,0.899494315794201,9.32229032319002e-05,-14.3877224603068,3.89534240043406e+64,0.250023306812155
"132",0.331516025466787,0.900256221285439,9.32229032319002e-05,-0.84628715095397,3.62574501716365e+70,0.250023306812155
"133",0.331471795972982,0.899800894779693,8.75984915193279e-05,0.0994949515505823,1.00136259234663e+71,0.250023306812155
"134",0.331728017577419,0.900169438536086,8.75984915193279e-05,-0.587869672794312,5.94384469929234e+70,0.250021900582095
"135",0.331728017577419,0.900169438536086,8.75984915193279e-05,-10.4520429758858,3.09108835905169e+66,0.250021900582095
"136",0.330938264901208,0.900136524067557,8.75984915193279e-05,-14.5597658062923,3.01417706585862e+64,0.250021900582095
"137",0.330938264901208,0.900136524067557,8.75984915193279e-05,-0.559399136758429,3.62619162289006e+70,0.250021900582095
"138",0.331399177963177,0.900485839651662,8.75984915193279e-05,-7.59476572729054,3.91982387318481e+67,0.250021900582095
"139",0.331399177963177,0.900485839651662,8.75984915193279e-05,-7.43543229413515,4.5968907711269e+67,0.250021900582095
"140",0.332646131693262,0.900399662338093,7.93937911647863e-05,-0.000121444473677457,1.41347909055475e+71,0.250021900582095
"141",0.332489389908807,0.900729384243589,0.000108121189656689,-0.732520503192717,6.45622897476498e+70,0.250019849235734
"142",0.331496988073017,0.901715734043625,7.6893600449498e-05,0.213868131419474,2.55456972463273e+70,0.250027031758741
"143",0.331148067315099,0.901198720213559,8.48414789207491e-05,0.225782968273393,3.54396999192156e+70,0.25001922413921
"144",0.331289642625742,0.901263439206814,0.000112172715127951,-0.679888541842189,2.00938374654368e+70,0.250021211269515
"145",0.332245836218295,0.90161721987674,0.000112172715127951,-195.072498923937,6.58214306015887e-15,0.250028044751681
"146",0.332796344858043,0.901522884543158,0.000112172715127951,-8.50288767732059,9.87999298551105e+66,0.250028044751681
"147",0.332577123384435,0.902166856399813,8.70741437885512e-05,0.822218062497456,7.14281931836896e+70,0.250028044751681
"148",0.332669630107993,0.902122208654312,8.70741437885512e-05,-9.82528944950155,4.35638318444399e+66,0.250021769483713
"149",0.331302373158541,0.901563957598398,8.70741437885512e-05,-7.49697853141583,1.67243296859015e+67,0.250021769483713
"150",0.331302373158541,0.901563957598398,8.70741437885512e-05,-2.17788494977185,3.41508652448992e+69,0.250021769483713
"151",0.331970950252566,0.902464570213772,8.70741437885512e-05,-6.66865607196723,3.28868975899249e+67,0.250021769483713
"152",0.331934642419794,0.902710718091251,8.70741437885512e-05,-6.0604780206526,4.14282834226613e+67,0.250021769483713
"153",0.332316553675728,0.902984748225197,8.70741437885512e-05,-36.0281719660964,4.80979607543034e+54,0.250021769483713
"154",0.332316553675728,0.902984748225197,8.70741437885512e-05,-0.78358861416865,9.74214816614521e+69,0.250021769483713
"155",0.333012534504645,0.90293689323228,8.70741437885512e-05,-10.6601293630871,1.26637310875751e+66,0.250021769483713
"156",0.332685060530839,0.901922412164182,8.70741437885512e-05,-6.2524911389801,1.8136225623982e+68,0.250021769483713
"157",0.333143133653185,0.902048346548365,8.70741437885512e-05,-8.64066488079018,2.1313625995033e+67,0.250021769483713
"158",0.333488771891709,0.902300265966705,8.70741437885512e-05,-5.84188891221945,3.76760963422524e+68,0.250021769483713
"159",0.333714112048869,0.902340245527948,8.70741437885512e-05,-3.55449169768278,4.08767071774439e+69,0.250021769483713
"160",0.334221331082836,0.900853365356751,8.70741437885512e-05,-2.82154900680973,7.80242711758676e+69,0.250021769483713
"161",0.333832063277892,0.899995813627148,8.70741437885512e-05,-1.09463648565531,2.98354553247307e+70,0.250021769483713
"162",0.334049747216532,0.901431341896744,8.70741437885512e-05,-2.01994325618224,2.25190153718512e+70,0.250021769483713
"163",0.333779336545538,0.902252776500513,8.70741437885512e-05,-43.4715073380679,2.00766438201893e+52,0.250021769483713
"164",0.333703150385125,0.901705770718721,8.70741437885512e-05,-3.59065192166676,4.65162459774584e+69,0.250021769483713
"165",0.334534599336923,0.900902232451287,8.70741437885512e-05,-59.3002538950045,2.03748991965022e+45,0.250021769483713
"166",0.335265589861666,0.901412198014305,8.70741437885512e-05,-21.3628563397626,5.48364865098489e+61,0.250021769483713
"167",0.335566776346048,0.901229266113196,8.70741437885512e-05,-1.28510975281088,1.93421139561456e+70,0.250021769483713
"168",0.335265178879584,0.901767100458026,8.70741437885512e-05,-14.1972265595563,8.88781567024259e+64,0.250021769483713
"169",0.335660267339759,0.902260394611685,8.70741437885512e-05,-11.797775955143,1.01825888987222e+66,0.250021769483713
"170",0.336944584209528,0.902439758698023,0.000111885225627999,-0.751945881835638,2.62502153322484e+70,0.250021769483713
"171",0.336051555891207,0.903077857944577,0.000111885225627999,-1.03936845440487,2.01769709223691e+70,0.250027972871253
"172",0.335685966800005,0.902949933003785,0.000111885225627999,-3.29464091330738,2.25892710689842e+69,0.250027972871253
"173",0.335059378081787,0.902853210317937,0.000111885225627999,-4.15516865103936,1.00164798152957e+69,0.250027972871253
"174",0.33463732942736,0.902876453983744,6.96544083109606e-05,0.620666705807679,1.1305900632984e+71,0.250027972871253
"175",0.33446090292635,0.903730706750298,6.96544083109606e-05,-99.5098272772844,3.43501565948183e+27,0.250017414208559
"176",0.334025390105153,0.902977311323912,8.20578022738025e-05,0.456409871755255,1.22282230957518e+71,0.250017414208559
"177",0.334822044293984,0.903083784591431,8.20578022738025e-05,-9.45399219011139,1.29613463071505e+67,0.250020515292277
"178",0.33436665748517,0.904379499963063,0.000133645455393687,-1.92414642147094,6.33900648911212e+69,0.250020515292277
"179",0.333829997914537,0.904103957297924,0.000117736808029991,0.93849989245976,1.37033380006251e+70,0.250033413596586
"180",0.333770809322563,0.903928301649613,0.000117736808029991,-2.02760004688369,2.01426434544735e+69,0.25002943593482
"181",0.333999887092174,0.903672166085644,0.000117736808029991,-8.7533754958813,3.53041085325392e+66,0.25002943593482
"182",0.333766288743449,0.903575088089334,0.000117736808029991,-28.5866997324056,7.85019229224047e+57,0.25002943593482
"183",0.333766288743449,0.903575088089334,0.000117736808029991,-2.28323328541271,2.08128056054772e+69,0.25002943593482
"184",0.334595351911699,0.903542139855213,0.000117736808029991,-6.99744313298359,3.05116482045011e+67,0.25002943593482
"185",0.334871165967521,0.902425077649375,0.000117736808029991,-11.1515786568868,6.49556410154488e+65,0.25002943593482
"186",0.334482140647989,0.902033277575558,0.000117736808029991,-2.64871780968954,3.20336204827098e+69,0.25002943593482
"187",0.334671957135049,0.901972661136348,0.000121771104449386,-0.26057577110447,3.42026544090184e+70,0.25002943593482
"188",0.335333862093747,0.902651794764106,6.15931703371881e-05,0.443597500987266,5.27719356069313e+70,0.250030444629713
"189",0.335463491556759,0.902098109569271,0.000119308658492777,-0.142783131362592,3.42058511181262e+70,0.250015398766809
"190",0.335463491556759,0.902098109569271,0.000119308658492777,-6.34026409867687,6.03300414542589e+67,0.250029828944014
"191",0.335637166249379,0.902824499418216,0.000119308658492777,-1.54876445480602,8.18439003781266e+69,0.250029828944014
"192",0.335587458608461,0.901977983820104,0.000119308658492777,-0.788782175418163,1.41325447970621e+70,0.250029828944014
"193",0.335587458608461,0.901977983820104,0.000119308658492777,-426.911399978225,1.22326019737666e-115,0.250029828944014
"194",0.335757723108991,0.903346469125997,0.000119308658492777,-3.98342496419968,7.22671879288986e+68,0.250029828944014
"195",0.336775452589625,0.90292958554513,0.000119308658492777,-4.41043591238954,3.14645352748491e+68,0.250029828944014
"196",0.336763680928156,0.903297962846294,0.000119308658492777,-3.59195192986681,8.23595242402501e+68,0.250029828944014
"197",0.336763680928156,0.903297962846294,0.000113505987217566,0.345596398755191,4.22444189064673e+70,0.250029828944014
"198",0.338022483820609,0.904230955432812,8.87717354524167e-05,0.885849381995314,7.20865617681629e+70,0.250028378107317
"199",0.33736535849883,0.903341162477812,8.87717354524167e-05,-8.74473022270976,1.19292047731961e+67,0.250022193918945
"200",0.336921188807711,0.904182611836511,8.87717354524167e-05,-5.63849979977098,4.56892683305115e+68,0.250022193918945
"201",0.336921188807711,0.904182611836511,8.87717354524167e-05,-2.99476307791113,6.42649942786987e+69,0.250022193918945
"202",0.337351127624816,0.904197636764637,8.87717354524167e-05,-4.37432412798768,1.37374071815653e+69,0.250022193918945
"203",0.337144951872944,0.903500369146656,8.87717354524167e-05,-4.73559067403741,8.50797886968102e+68,0.250022193918945
"204",0.336899674298471,0.903533286868735,8.87717354524167e-05,-45.3544114409798,2.29574280955291e+51,0.250022193918945
"205",0.336633939411064,0.904277936516743,8.87717354524167e-05,-8.54774339275801,2.62398857126205e+67,0.250022193918945
"206",0.336585216938714,0.904974627739475,8.87717354524167e-05,-4.84295238218232,8.53155475745243e+68,0.250022193918945
"207",0.338049588059934,0.905424167014216,8.87717354524167e-05,-12.6928341027433,2.74222396598349e+65,0.250022193918945
"208",0.33778830376482,0.905901105483766,8.87717354524167e-05,-11.5790205651562,7.58262164896244e+65,0.250022193918945
"209",0.337469766359748,0.904649294624186,8.12324049753086e-05,0.0181378162610883,1.11870126455773e+71,0.250022193918945
"210",0.336869505848244,0.905071461822721,8.12324049753086e-05,-2.53079407430798,8.77663511795021e+69,0.250020308926104
"211",0.337080231358249,0.905428225536974,8.12324049753086e-05,-3.1447021092379,4.08778521839314e+69,0.250020308926104
"212",0.336092039135385,0.905255853789072,0.000107677376697043,-0.575406737484599,4.0815011208451e+70,0.250020308926104
"213",0.335797694692562,0.904973283178848,0.000107677376697043,-37.8599695498493,1.55966646901382e+54,0.250026920793528
"214",0.336636842880391,0.905445853142491,0.000107677376697043,-5.38719403160158,2.04652037592988e+68,0.250026920793528
"215",0.337022626997776,0.905439227423112,0.000107677376697043,-1.80728817050752,8.08915185342356e+69,0.250026920793528
"216",0.337412369788162,0.906254348248774,0.000107677376697043,-9.49556570816023,2.60153858756286e+66,0.250026920793528
"217",0.336794527004416,0.905832364400234,0.000107677376697043,-10.3430958926043,1.19160961082323e+66,0.250026920793528
"218",0.336794527004416,0.905832364400234,0.000107677376697043,-27.82280743546,3.05345644127148e+58,0.250026920793528
"219",0.337447957017363,0.905862931402616,0.000118876549852463,-0.60701258966165,2.36423732580194e+70,0.250026920793528
"220",0.337447957017363,0.905862931402616,0.000118876549852463,-2.15844035559675,2.73078475614967e+69,0.250029720903987
"221",0.338741110438935,0.906412815766239,0.000118876549852463,-1.68032430982967,3.66135473052995e+69,0.250029720903987
"222",0.338427725975264,0.904963782563198,0.000118876549852463,-11.3520357350063,2.55762845965614e+65,0.250029720903987
"223",0.338427725975264,0.904963782563198,0.000118876549852463,-2.17293195091167,2.47897175258113e+69,0.250029720903987
"224",0.338427725975264,0.904963782563198,0.00012045873461426,-0.0937300531364258,1.98270220263039e+70,0.250029720903987
"225",0.337922241878504,0.904176761208274,0.000111037232529403,0.530254037818906,3.52885558654952e+70,0.250030116497515
"226",0.337922241878504,0.904176761208274,0.000111037232529403,-3.95878153066002,6.73536295155537e+68,0.250027760849348
"227",0.336792993037607,0.903064311382552,0.000132577610644523,-1.33939971023023,1.14556003983678e+70,0.250027760849348
"228",0.337218717143165,0.903580899346911,0.000132577610644523,-3.50445725936083,3.36065174621565e+68,0.250033146599861
"229",0.337218717143165,0.903580899346911,0.000132577610644523,-13.0728700908663,2.3491709242664e+64,0.250033146599861
"230",0.336263948739182,0.903970540873855,5.23325371072622e-05,-0.816740311381068,6.54381319421775e+69,0.250033146599861
"231",0.336263948739182,0.903970540873855,5.23325371072622e-05,-7.21650372679892,4.80593614175473e+66,0.25001308347662
"232",0.336271006998308,0.904392664654007,6.80554448532702e-05,2.65432811948114,7.8245749157454e+70,0.25001308347662
"233",0.336417982269902,0.903906347421968,6.80554448532702e-05,-1.51934916959075,1.92589987311761e+70,0.250017014440169
"234",0.337019361361124,0.904363113931302,6.80554448532702e-05,-4.22068638641753,1.07898143592662e+69,0.250017014440169
"235",0.337019361361124,0.904363113931302,6.80554448532702e-05,-76.8548359219329,3.07895705623169e+37,0.250017014440169
"236",0.337054222707548,0.904318318898529,6.80554448532702e-05,-6.94738051143929,6.97035703611084e+67,0.250017014440169
"237",0.33697090544122,0.90382524606146,6.69943192625028e-05,-0.0951815201577233,6.31705734225021e+70,0.250017014440169
"238",0.336575870310728,0.903350826122327,6.69943192625028e-05,-78.5807537028268,5.08924073196505e+36,0.250016749140858
"239",0.336865034152368,0.903465008269053,6.69943192625028e-05,-1.64831870907079,1.1306937737532e+70,0.250016749140858
"240",0.337320760890477,0.903653585898758,6.69943192625028e-05,-7.1169359230253,3.61358346680146e+67,0.250016749140858
"241",0.335930974785659,0.904225511778386,6.87591976416807e-05,0.149943585313906,8.38482767161164e+70,0.250016749140858
"242",0.336774499820522,0.904603306234173,7.32727902474747e-05,0.285315730195492,1.04334526588658e+71,0.250017190390402
"243",0.336566841188933,0.904778254349728,0.000111337388854399,-0.667471268081243,4.93671981074506e+70,0.250018318868691
"244",0.336694512847081,0.904803079434007,0.000106970228383261,0.230980972699456,6.24187625009983e+70,0.250027835896773
"245",0.336830674789365,0.904838440965192,0.000106970228383261,-1.29478141802073,1.70440775607493e+70,0.250026743987476
